h08
Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table with row headers in column A and column headers in rows 8 through 9 and 63 through 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table H-8. Median Household Income by State: 1984 to 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Information on confidentiality protection, sampling error, nonsampling error, and definitions is available at <https://www2.census.gov/programs-surveys/cps/techdocs/cpsmar21.pdf>.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Footnotes are available at <www.census.gov/topics/income-poverty/income/guidance/cps-historic-footnotes.html>.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: U.S. Census Bureau, Current Population Survey, 1985 to 2021 Annual Social and Economic Supplements (CPS ASEC).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(Households as of March of the following year. Income in current and 2020 CPI-U-RS adjusted dollars (28). Beginning in 2010, standard errors were calculated using replicate weights)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current Dollars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,2020,,2019,,2018,,2017 (40),,2017,,2016,,2015,,2014,,2013 (39),,2013 (38),,2012,,2011,,2010 (37),,2009 (36),,2008,,2007,,2006,,2005,,2004 (revised),,2003,,2002,,2001,,2000 (30),,1999 (29),,1998,,1997,,1996,,1995 (25),,1994 (24),,1993 (23),,1992 (22),,1991,,1990,,1989,,1988,,1987 (21),,1986,,1985 (20),,1984 (19),
Minnesota,"78,461","3,498","82,443","3,025","74,031","3,769","73,890","4,909","75,944","3,158","75,742","4,363","75,093","3,347","73,596","3,510","71,592","4,443","67,789","2,051","69,796","1,512","66,690","2,745","62,250","1,911","67,835","1,496","66,195","1,720","72,658","2,363","72,342","1,568","72,035","1,653","77,070","1,470","74,523","1,732","78,811","1,726","77,209","1,662","81,773","2,567","73,307","2,380","76,281","3,366","68,664","2,436","67,556","2,019","64,181","3,127","58,296","2,357","59,580","2,144","56,184","2,352","54,790","2,130","60,609","1,980","61,010","2,583","61,361","2,196","61,381","2,433","59,787","2,600","54,882","2,351","58,146","2,175"
Mississippi,"44,966","2,695","45,346","3,034","44,100","2,375","45,703","1,895","45,872","2,327","44,332","1,322","43,743","1,170","38,876","1,416","35,992","3,038","45,466","2,386","41,385","1,746","47,393","2,729","45,401","3,367","42,423","1,577","43,924","1,000","46,654","1,190","44,700","2,037","43,681","1,717","47,743","1,555","46,173","1,570","44,558","1,105","44,204","1,738","51,699","2,041","50,616","2,194","46,349","1,843","45,975","2,236","43,966","2,169","44,901","1,739","44,011","1,303","39,254","2,174","37,304","1,948","36,196","1,957","38,867","1,545","40,256","1,914","38,323","1,873","40,465","1,969","37,335","1,445","37,759","1,424","36,716","1,742"
Missouri,"61,901","2,594","61,353","2,969","63,629","2,517","59,693","2,464","60,068","2,757","59,344","1,854","64,676","2,848","61,979","3,316","51,535","4,601","55,996","4,116","56,208","2,306","52,796","2,488","54,511","2,566","58,981","1,929","55,484","1,381","57,574","1,382","57,372","1,804","57,115","1,314","57,883","1,474","61,740","1,234","61,719","1,550","60,586","1,765","67,975","1,789","64,494","1,856","63,986","2,973","58,967","3,323","56,471","2,494","58,923","2,323","52,311","2,499","50,736","2,593","49,619","2,631","51,903","2,630","52,648","2,685","53,556","1,508","49,455","2,295","51,847","2,551","49,572","1,745","50,472","1,399","49,435","1,701"
Montana,"56,442","2,479","60,946","2,322","59,457","2,965","60,619","2,347","62,393","2,734","61,565","3,107","56,153","3,209","55,929","1,946","48,082","6,618","49,119","3,619","50,926","2,897","46,456","2,348","49,113","2,197","48,904","1,212","51,702","2,126","54,633","2,126","52,901",897,"49,577","1,543","46,645",974,"48,120","1,505","50,262","1,749","47,084","1,080","49,405","1,509","48,372","1,505","50,260","1,803","47,125","1,847","47,273","2,581","46,964","1,870","47,877","2,159","46,823","1,707","48,103","1,320","46,144","1,654","45,026","1,893","47,886","2,650","46,898","1,749","44,752","1,746","45,961","1,693","46,554","1,840","46,486","1,713"
Nebraska,"72,024","2,409","73,983","3,300","69,658","4,054","62,917","2,946","62,955","3,007","64,045","2,889","66,072","3,209","62,242","2,467","64,134","4,693","59,850","2,020","58,954","3,048","64,148","3,106","62,467","2,095","59,980","2,004","61,137","1,511","61,540","1,726","61,961","1,918","63,675","1,923","60,149","1,830","62,039","1,843","61,748","1,498","63,916","1,636","62,930","1,534","60,197","2,129","57,957","2,465","55,965","2,465","56,058","2,472","55,715","1,954","55,090","1,934","54,850","1,474","54,492","1,942","54,920","1,872","52,937","2,173","53,196","3,074","53,075","2,025","50,859","1,663","49,226","1,840","50,150","2,103","50,915","1,820"
Nevada,"60,956","2,448","71,791","3,508","63,771","2,181","61,289","3,117","59,714","3,209","59,791","2,305","56,823","2,482","54,586","2,009","57,704","3,537","50,495","3,150","53,462","2,861","54,260","3,078","60,916","2,287","62,204","1,327","65,977","3,203","67,652","1,619","67,285","1,611","64,055","2,232","64,844","1,898","63,746","2,192","64,867","1,675","66,542","1,656","68,972","1,524","64,615","2,749","63,278","1,950","62,679","2,542","63,517","2,662","61,053","2,223","62,155","2,658","63,352","1,907","57,866","1,444","61,217","2,907","61,684","2,271","59,302","1,916","59,032","2,017","58,749","2,466","59,276","2,024","53,543","2,312","61,335","2,422"
New Hampshire,"88,235","3,325","87,984","2,755","83,854","3,499","79,862","4,162","78,987","3,211","82,259","3,142","82,681","3,845","80,330","3,560","76,907","4,415","79,381","3,629","76,600","2,512","75,986","1,905","79,277","1,964","77,559","2,245","79,754","3,861","84,570","2,310","79,753","1,903","75,714","2,692","78,046","1,819","78,394","1,840","79,820","1,860","75,230","1,054","76,762","1,874","71,775","3,042","71,557","2,970","66,138","2,588","64,946","2,858","66,276","2,633","61,070","3,183","67,155","2,866","71,518","3,486","66,969","2,489","78,600","2,529","75,860","2,771","73,044","2,382","70,684","3,169","69,068","1,874","60,741","2,471","61,663","1,749"
New Jersey,"85,239","4,164","88,821","4,119","76,463","2,933","75,226","4,360","77,082","3,167","73,854","3,093","74,685","3,422","71,406","2,947","70,958","4,968","68,763","3,404","75,327","2,214","71,901","3,493","74,917","2,907","78,341","2,321","78,706","2,768","75,724","1,825","87,590","2,547","84,196","2,999","75,931","1,762","79,069","1,443","78,733","2,316","75,875","1,367","75,976","1,494","77,509","2,190","79,306","2,286","77,468","2,297","78,231","2,006","74,318","2,369","73,260","1,844","71,641","1,744","70,727","1,525","74,435","1,920","74,610","1,664","79,070","1,916","76,550","1,388","74,843","1,736","71,707","1,904","71,271","1,479","66,094","1,904"
New Mexico,"50,822","1,732","53,776","2,224","49,771","2,270","48,153","1,928","50,533","2,079","52,262","3,194","49,296","3,152","51,096","3,625","44,704","4,906","46,887","2,972","49,047","2,561","48,422","2,484","53,699","3,588","52,659","1,807","50,741","1,664","55,511","1,845","51,515","1,618","51,748","2,259","54,346","2,176","49,526","1,611","51,159","1,531","48,546","1,814","52,896","1,881","50,765","2,721","50,205","2,225","48,535","1,866","41,344","1,798","43,976","1,861","46,619","2,395","47,332","1,509","46,897","2,443","49,327","2,221","48,231","2,019","45,683","2,080","40,706","1,757","45,372","1,357","44,869","1,567","46,984","2,358","49,090","2,449"
New York,"68,304","2,384","72,752","1,721","69,348","1,775","64,987","1,818","65,941","2,210","66,270","1,516","63,375","2,409","59,440","1,949","55,612","2,523","59,927","1,828","53,854","1,790","58,404","1,160","59,228","1,570","60,731",724,"60,815",822,"61,252","1,149","62,060","1,273","62,682","1,099","61,334","1,088","60,366","1,230","60,550",837,"61,722",879,"61,414",876,"62,321","1,370","59,518","1,237","57,749","1,023","58,358","1,229","55,882","1,211","55,272",827,"56,069",984,"56,311",959,"59,093","1,000","60,851",984,"63,660",916,"60,998","1,409","57,670",997,"56,581","1,072","54,383","1,203","52,414",992
North Carolina,"60,266","1,823","61,922","1,669","55,014","1,815","52,319","2,341","53,160","1,858","57,993","1,757","55,500","1,467","51,203","1,872","51,573","3,310","45,864","2,291","46,933","1,462","52,141","1,799","52,147","2,288","50,681",697,"51,739","1,020","54,456","1,342","51,217","1,049","55,879","1,281","55,275","1,115","52,593","1,328","52,686","1,033","55,930","1,394","57,756","1,215","58,059","1,496","57,042","1,627","57,817","1,479","58,673","1,661","54,107","1,502","52,179","1,161","50,980","1,155","50,363","1,117","49,909",948,"50,716","1,071","53,372","1,045","51,505","1,131","49,748","1,185","49,427","1,578","49,349","1,346","48,944","1,525"
North Dakota,"63,657","2,312","70,905","3,210","68,555","3,190","63,534","2,220","63,237","1,770","64,918","2,470","62,730","3,532","66,466","3,434","65,836","3,841","58,864","3,186","62,987","2,398","65,007","3,414","60,685","2,750","60,560","2,102","59,815","1,432","59,076","1,602","52,826","1,808","56,060","1,622","53,876","1,718","57,011","1,202","52,231","1,189","52,458","1,178","54,257","1,605","50,904","2,155","48,233","1,877","51,076","2,196","51,865","1,951","49,218","2,059","48,998","1,932","49,738","1,477","48,890","1,634","48,123","1,732","48,664","1,932","50,993","1,825","50,824","2,129","49,346","1,978","48,629","1,775","48,783","1,861","49,425","2,470"
Ohio,"60,110","1,577","65,470","3,049","63,533","2,323","64,084","1,998","63,112","1,996","58,232","2,043","58,235","2,138","54,333","1,525","56,482","2,725","51,641","1,543","50,121","1,946","51,497","1,384","54,593","1,776","55,486",757,"56,564","1,022","61,446","1,358","59,072",815,"58,732","1,390","59,144","1,342","61,398","1,312","61,586","1,121","61,240",969,"64,757","1,103","61,542","1,541","61,955","2,508","58,291","1,442","56,150","1,752","59,119","1,672","55,196","1,012","55,340","1,164","56,951","1,065","55,368","1,411","57,812","1,387","58,658","1,324","58,520","1,342","56,334","1,213","56,784","1,329","57,914","1,298","55,022","1,171"
Oklahoma,"52,341","1,785","60,138","2,386","56,112","2,860","54,785","3,283","58,084","3,276","54,950","1,782","51,435","2,116","51,657","3,037","51,378","3,831","48,723","4,547","54,675","3,186","55,888","2,762","51,282","2,466","55,484","1,377","55,572","1,122","54,084","1,818","49,983","2,055","50,018","1,925","54,418","1,541","50,651","1,102","52,603",884,"52,188","1,011","48,885","1,069","50,935","2,324","53,682","1,961","50,576","1,654","45,218","1,795","44,517","1,489","46,768","2,102","46,452","2,639","45,853","1,950","47,324","2,005","46,969","2,011","47,836","2,498","49,927","1,595","47,412","1,932","47,363","1,969","48,783","1,758","50,322","1,708"
Oregon,"76,554","3,465","75,342","5,746","71,297","3,768","65,995","2,684","68,225","3,016","63,787","2,828","66,466","2,594","64,436","3,281","54,536","3,213","62,669","2,250","58,479","2,632","59,430","1,854","60,204","1,791","59,379","1,988","62,341","1,656","62,869","1,698","60,605","1,797","58,673","1,848","56,313","1,444","58,743","1,361","60,314","1,234","60,489","1,102","64,059","1,411","63,303","1,951","62,181","3,067","60,087","2,884","58,494","2,100","61,544","1,641","54,505","1,955","58,618","2,052","57,900","3,698","56,111","2,020","56,402","1,861","57,663","2,900","58,536","2,426","54,728","2,387","56,011","2,265","50,368","2,397","50,919","1,773"
Pennsylvania,"70,117","3,524","71,463","3,266","66,513","1,685","64,714","1,949","66,708","2,907","65,776","2,196","65,980","2,433","60,385","2,480","61,388","3,268","60,048","1,787","58,625","1,587","57,566","1,954","57,482","1,794","58,259","1,133","61,949",710,"60,618","1,166","62,388","1,118","61,518",990,"60,588","1,427","60,570","1,098","61,318","1,147","63,752","1,060","63,573","1,061","58,844","1,778","62,098","1,719","60,523","1,555","57,516","1,605","58,413","1,156","55,562","1,133","54,827","1,228","54,191","1,210","56,440","1,141","55,870","1,325","57,988","1,383","56,414","1,048","55,571","1,183","53,827","1,119","52,630","1,238","48,414","1,187"
Rhode Island,"80,012","3,430","71,027","5,042","64,186","3,451","69,061","4,270","70,105","4,445","66,368","3,050","60,858","3,548","64,171","4,379","62,687","4,287","64,344","2,376","63,324","2,893","56,555","2,633","61,419","2,058","62,446","1,749","64,165","2,891","67,843","2,314","69,157","2,346","65,749","1,935","65,848","2,709","63,079","1,762","61,201","1,262","67,011","1,681","63,604","1,534","66,576","3,086","64,758","4,229","56,135","3,606","60,956","1,707","59,826","2,323","55,323","2,289","59,274","2,737","55,189","2,599","57,312","2,028","61,578","2,263","60,887","2,737","62,954","3,342","61,840","3,148","60,006","2,397","56,651","2,070","51,426","2,018"
South Carolina,"60,097","2,037","62,803","1,805","59,215","2,146","57,589","2,252","58,047","2,194","58,610","3,401","50,652","2,476","49,173","2,456","48,485","2,658","48,692","3,306","50,150","2,436","46,233","1,963","49,611","1,737","49,707","1,346","50,805","1,351","55,332","1,944","50,986","1,734","53,453","1,600","53,150","1,403","54,286","1,582","54,557","1,766","55,306","1,499","56,630","1,412","56,825","2,693","52,949","2,085","55,272","2,596","57,131","2,316","49,187","2,369","51,715","1,974","46,085","1,698","50,013","2,601","51,043","2,113","55,350","2,664","48,101","2,140","53,864","2,426","54,752","2,483","49,669","1,953","46,094","1,983","48,326","2,222"
South Dakota,"69,787","4,317","65,057","3,823","61,296","2,723","60,099","4,209","60,078","3,836","61,969","3,317","60,163","2,845","58,064","3,877","59,448","3,247","60,606","3,372","55,813","1,926","54,467","2,476","53,958","2,433","55,422","1,559","62,188","1,199","58,091","1,126","58,463","2,112","57,334","1,819","56,468","1,367","55,758","1,416","54,645","1,375","58,141","1,255","54,979","1,036","55,837","1,471","52,184","1,612","47,902","1,847","48,661","1,653","50,045","2,724","51,519","2,053","49,064","1,840","47,621","1,213","45,794","1,450","47,329","1,653","48,727","2,019","47,031","1,483","46,231","1,305","44,989","1,501","41,736","1,615","46,184","2,208"
Tennessee,"54,665","1,803","57,334","2,801","57,788","1,486","58,401","2,250","58,331","2,283","55,383","1,496","51,712","1,866","47,845","2,546","48,260","3,823","47,301","3,266","48,562","2,719","48,765","2,948","45,914","1,496","49,001","1,195","47,848","1,459","51,555","1,397","52,371",972,"52,358","1,582","52,299","1,452","52,938","1,666","53,429","1,603","52,443","1,159","51,393","1,402","56,918","2,042","54,261","2,080","49,422","2,191","50,744","1,791","49,092","2,145","49,624","1,781","44,403","1,470","44,101","1,656","45,448","1,701","43,517","1,674","45,702","2,638","43,997","2,145","46,293","1,738","41,276","1,999","40,899","1,281","39,933","1,371"
Texas,"68,093","1,914","68,286","1,791","61,628","1,414","63,454","1,400","62,613","1,797","62,720","1,518","61,701","1,408","58,964","1,471","57,215","1,514","59,019","1,795","58,649","1,073","56,571","1,330","56,235","1,379","57,416",899,"56,029",812,"57,634",876,"55,735","1,066","55,037",558,"56,867",754,"55,404","1,075","57,929",812,"59,884",750,"58,196","1,183","60,294","1,590","56,954","1,054","56,583","1,420","54,505","1,257","54,209","1,073","53,290","1,135","50,815","1,084","50,693","1,150","51,545","1,163","54,373","1,379","52,321","1,130","52,661","1,228","54,035","1,392","54,630","1,162","54,622","1,256","54,786","1,268"
Utah,"83,670","2,981","85,578","3,538","79,443","2,399","73,694","2,285","75,310","2,376","72,789","2,413","72,392","2,690","69,370","3,536","67,945","1,728","70,082","4,604","65,895","3,325","64,006","1,913","67,461","2,334","70,738","1,921","75,369","1,839","66,990","1,524","70,305","2,151","72,829","1,731","69,881","1,273","69,518","1,273","69,056","1,654","69,384","2,346","71,673","1,569","71,767","2,517","70,508","2,189","69,005","2,880","61,041","2,192","61,723","1,555","61,886","1,804","63,302","2,197","62,115","2,076","52,071","2,526","58,060","1,961","62,085","2,050","55,509","1,918","57,987","2,610","59,421","1,831","58,061","1,615","54,865","1,749"
Vermont,"66,902","4,046","75,233","3,123","72,226","2,422","67,245","3,493","67,375","3,308","65,623","1,471","65,002","2,865","66,442","3,391","72,915","4,466","61,039","3,318","62,779","3,422","59,818","2,315","66,541","2,673","63,273","1,739","61,110","1,183","59,308","1,750","66,898","1,629","67,370","1,739","65,016","1,745","61,033","1,378","62,041","1,198","59,787","1,384","59,681","1,388","64,807","2,193","62,666","2,532","56,548","2,786","53,328","2,060","57,229","2,101","62,035","3,303","54,951","1,691","59,402","2,417","54,188","2,271","59,902","2,564","63,254","2,296","61,152","2,272","55,552","3,003","55,618","2,268","59,814","2,167","53,725","2,339"
Virginia,"81,947","3,172","82,328","3,094","79,529","3,181","74,773","4,018","75,282","3,459","71,678","2,628","67,178","2,665","72,404","3,224","73,354","3,050","75,261","2,829","73,001","2,446","72,222","2,045","71,822","2,338","73,169","1,443","74,703","1,744","74,039","1,708","73,510","2,049","68,977","1,574","70,252","1,533","77,288","2,205","71,610","1,861","73,633","1,682","71,090","1,605","71,211","2,758","69,004","3,494","69,298","3,060","64,623","2,405","61,286","2,354","65,232","2,653","64,447","2,453","69,272","2,465","67,164","2,483","67,559","2,019","68,960","2,436","68,873","2,783","65,565","2,214","67,185","2,428","65,402","3,046","63,117","2,080"
Washington,"81,083","3,095","83,483","2,956","82,184","3,118","75,543","2,243","79,638","3,492","75,841","2,257","73,468","3,554","64,647","2,402","71,145","3,769","66,898","2,446","70,239","2,540","65,571","2,287","66,821","2,451","73,038","1,450","68,251","2,436","72,686","2,173","70,427","1,601","67,293","1,388","68,578","1,467","67,025","1,968","65,192","1,391","62,273","1,853","64,099","1,825","70,868","3,242","75,478","2,195","71,888","2,767","60,445","2,650","60,180","2,118","58,104","2,062","63,070","1,965","61,478","2,261","63,137","2,202","61,855","2,387","64,600","2,975","68,196","2,173","59,713","2,422","60,777","2,148","55,213","1,739","59,529","1,958"
West Virginia,"51,615","2,177","54,376","3,032","52,132","1,378","49,585","1,348","47,932","1,568","47,843","2,151","46,789","3,422","43,288","2,402","47,935","3,844","44,788","2,994","49,192","3,133","48,237","2,037","50,894","2,996","48,968","1,104","45,790","1,692","52,676","1,238","49,444","1,562","48,424","1,430","45,844","1,611","46,222","1,401","42,361","1,009","43,488",988,"44,332",972,"45,658","1,791","42,503","1,241","44,344","2,121","41,609","2,144","42,096","1,472","40,830","2,109","39,661","1,735","36,762","1,618","43,021","1,706","42,641","2,200","43,814","1,704","40,827","1,962","37,611","1,701","37,225","2,046","36,770","1,905","40,078","1,447"
Wisconsin,"67,094","4,690","68,196","2,352","64,560","2,102","67,034","3,071","67,001","3,879","64,522","1,990","60,556","1,625","63,566","2,357","57,571","2,926","61,502","2,602","59,952","1,930","60,044","2,384","59,906","1,707","61,966",975,"61,705","1,027","64,172","1,302","66,526","1,475","59,326","1,565","62,822","1,837","65,277","1,380","66,231","1,365","66,459","1,646","67,962","1,435","71,170","2,927","65,778","2,023","63,875","1,855","65,925","2,934","69,294","2,230","61,318","2,204","56,191","2,370","60,404","1,989","57,864","1,892","59,156","1,728","58,864","2,506","62,391","2,063","57,637","3,082","59,758","1,816","53,478","2,671","49,358","1,954"
Wyoming,"65,108","2,152","65,947","3,820","64,467","4,012","62,867","3,362","61,073","3,309","62,378","3,368","66,565","2,211","60,950","2,210","75,061","4,439","61,994","3,526","64,959","3,185","62,871","2,626","62,107","2,595","63,457","2,577","64,281","1,901","61,002","1,706","60,540","1,934","59,416","2,004","62,362","1,574","60,037","1,411","57,372","1,408","58,212","1,709","59,733","1,592","58,050","2,003","56,106","2,095","53,918","2,325","51,013","1,414","53,346","1,922","57,423","3,202","52,080","2,064","54,784","2,575","53,992","2,569","56,747","1,909","59,668","2,605","55,733","2,310","60,306","3,187","53,266","1,951","50,798","2,413","56,671","1,739"
